user_id,event_date,events_total,c_login,c_view,c_support,c_purchase,purchase_amount,days_since_last_activity,purchase_amount_7d
3,2026-01-19,4,0,0,0,0,0.0,0,68.49353417979216
3,2026-01-20,7,1,4,0,1,15.54145266225962,0,84.03498684205178
3,2026-01-21,5,0,2,0,1,45.95125930948073,0,129.9862461515325
3,2026-01-22,7,0,5,0,0,0.0,0,129.9862461515325
3,2026-01-23,2,0,2,0,0,0.0,0,114.79751542647038
3,2026-01-24,12,1,9,1,0,0.0,0,114.79751542647037
3,2026-01-25,8,2,6,0,0,0.0,0,61.492711971740356
3,2026-01-26,3,0,1,0,0,0.0,0,61.492711971740356
3,2026-01-27,3,0,2,0,0,0.0,0,45.95125930948073
3,2026-01-28,5,1,3,0,1,69.70575829214006,0,69.70575829214006
3,2026-01-29,10,1,8,1,0,0.0,0,69.70575829214006
3,2026-01-30,9,2,4,1,2,90.22373181723044,0,159.9294901093705
3,2026-01-31,6,2,1,0,0,0.0,0,159.9294901093705
3,2026-02-01,2,0,1,0,0,0.0,0,159.9294901093705
3,2026-02-02,6,0,4,0,0,0.0,0,159.9294901093705
3,2026-02-03,10,3,8,0,0,0.0,0,159.9294901093705
3,2026-02-04,2,0,1,0,0,0.0,0,90.22373181723044
3,2026-02-05,5,0,3,0,0,0.0,0,90.22373181723044
3,2026-02-06,6,0,3,1,1,47.799447493602855,0,47.799447493602855
3,2026-02-07,1,0,0,0,0,0.0,0,47.799447493602855
3,2026-02-08,11,1,5,1,1,79.00202591273259,0,126.80147340633545
4,2025-12-26,6,0,4,0,0,0.0,0,0.0
4,2025-12-27,8,2,4,0,2,42.89407217881037,0,42.89407217881037
4,2025-12-28,10,1,6,0,1,31.343762230923463,0,74.23783440973384
4,2025-12-29,2,0,2,0,0,0.0,0,74.23783440973384
4,2025-12-30,8,1,7,0,3,133.77000055072932,0,208.00783496046316
4,2025-12-31,6,1,2,0,1,32.81873931086115,0,240.82657427132432
4,2026-01-01,6,2,4,1,0,0.0,0,240.82657427132432
4,2026-01-02,4,0,2,0,0,0.0,0,240.82657427132432
4,2026-01-03,6,0,3,0,1,75.4402177078754,0,273.37271980038935
4,2026-01-04,10,2,5,0,1,99.59586340768936,0,341.62482097715525
4,2026-01-05,3,0,2,0,0,0.0,0,341.62482097715525
4,2026-01-06,5,0,2,0,0,0.0,0,207.85482042642593
4,2026-01-07,7,1,6,0,1,20.575417699658438,0,195.61149881522323
4,2026-01-08,4,1,2,0,1,16.019225187943018,0,211.63072400316625
4,2026-01-09,7,1,4,0,1,44.43497909918301,0,256.06570310234923
4,2026-01-10,7,3,3,0,0,0.0,0,180.62548539447386
4,2026-01-11,5,1,4,1,1,45.52533629726239,0,126.55495828404685
4,2026-01-12,8,2,3,0,2,50.16995859886762,0,176.72491688291447
4,2026-01-13,8,2,7,1,0,0.0,0,176.72491688291447
4,2026-01-14,4,0,2,0,0,0.0,0,156.14949918325604
4,2026-01-15,4,0,3,0,0,0.0,0,140.13027399531302
4,2026-01-16,6,2,6,1,1,33.31452671928269,0,129.0098216154127
4,2026-01-17,5,1,5,0,0,0.0,0,129.0098216154127
4,2026-01-18,5,1,4,1,0,0.0,0,83.48448531815032
4,2026-01-19,4,2,4,1,1,23.50342557797837,0,56.81795229726106
4,2026-01-20,4,0,2,0,0,0.0,0,56.81795229726106
4,2026-01-21,5,0,3,0,0,0.0,0,56.81795229726106
4,2026-01-22,7,2,3,0,0,0.0,0,56.81795229726106
4,2026-01-23,8,1,4,1,0,0.0,0,23.50342557797837
4,2026-01-24,8,3,4,2,0,0.0,0,23.50342557797837
4,2026-01-25,9,2,4,0,1,107.82720658397162,0,131.33063216194998
4,2026-01-26,2,0,2,0,0,0.0,0,107.82720658397162
4,2026-01-27,4,0,2,1,0,0.0,0,107.82720658397162
4,2026-01-28,3,0,1,0,0,0.0,0,107.82720658397162
4,2026-01-29,7,0,3,0,1,42.488240967235704,0,150.3154475512073
4,2026-01-30,4,2,4,0,0,0.0,0,150.3154475512073
4,2026-01-31,6,0,5,1,0,0.0,0,150.3154475512073
4,2026-02-01,5,0,3,0,0,0.0,0,42.488240967235704
4,2026-02-02,4,0,1,0,1,56.11195099190657,0,98.60019195914228
4,2026-02-03,9,0,7,0,2,119.9188860733611,0,218.51907803250336
4,2026-02-04,1,1,0,0,0,0.0,0,218.51907803250336
4,2026-02-05,7,1,4,0,0,0.0,0,176.03083706526766
4,2026-02-06,10,2,8,1,0,0.0,0,176.03083706526766
4,2026-02-07,5,0,2,0,2,135.80718697793893,0,311.8380240432066
4,2026-02-08,3,0,0,0,1,11.644728419755001,0,323.48275246296157
5,2025-12-26,5,3,3,0,0,0.0,0,0.0
5,2025-12-27,5,3,3,0,0,0.0,0,0.0
5,2025-12-28,8,1,5,1,0,0.0,0,0.0
5,2025-12-29,8,3,3,0,0,0.0,0,0.0
5,2025-12-30,11,2,8,0,1,52.81648803764582,0,52.81648803764582
5,2025-12-31,6,0,4,1,1,51.17663346395356,0,103.99312150159938
5,2026-01-01,7,1,3,1,1,63.0161509437533,0,167.00927244535268
5,2026-01-02,8,0,4,0,0,0.0,0,167.00927244535268
5,2026-01-03,4,0,4,1,1,23.25937031009655,0,190.26864275544924
5,2026-01-04,8,2,4,0,0,0.0,0,190.26864275544924
5,2026-01-05,4,0,3,0,0,0.0,0,190.26864275544924
5,2026-01-06,4,0,0,0,0,0.0,0,137.4521547178034
5,2026-01-07,4,1,2,0,1,89.17935516648868,0,175.45487642033854
5,2026-01-08,9,5,5,0,0,0.0,0,112.43872547658523
5,2026-01-09,8,1,5,0,1,71.5656009258806,0,184.00432640246584
5,2026-01-10,8,2,5,1,2,124.2928845547482,0,285.0378406471175
5,2026-01-11,8,1,6,0,0,0.0,0,285.0378406471175
5,2026-01-12,7,1,4,1,0,0.0,0,285.0378406471175
5,2026-01-13,6,0,4,1,0,0.0,0,285.0378406471175
5,2026-01-14,10,3,5,1,0,0.0,0,195.85848548062881
5,2026-01-15,8,4,3,0,1,9.869254597049895,0,205.7277400776787
5,2026-01-16,5,0,4,0,0,0.0,0,134.1621391517981
5,2026-01-17,7,2,5,0,1,62.71641992192818,0,72.58567451897807
5,2026-01-18,1,0,1,0,0,0.0,0,72.58567451897807
5,2026-01-19,8,0,4,0,0,0.0,0,72.58567451897807
5,2026-01-20,8,2,3,0,1,17.996724944958924,0,90.582399463937
5,2026-01-21,6,2,2,1,1,60.64185896596394,0,151.22425842990094
5,2026-01-22,7,1,4,0,0,0.0,0,141.35500383285105
5,2026-01-23,2,0,2,0,0,0.0,0,141.35500383285105
5,2026-01-24,3,1,2,1,0,0.0,0,78.63858391092288
5,2026-01-25,8,1,6,0,2,98.23711864119572,0,176.87570255211858
5,2026-01-26,4,0,2,0,1,25.851408686728615,0,202.72711123884721
5,2026-01-27,3,1,3,0,1,35.02847128150678,0,219.75885757539504
5,2026-01-28,3,2,0,0,0,0.0,0,159.1169986094311
5,2026-01-29,3,2,3,0,0,0.0,0,159.1169986094311
5,2026-01-30,4,1,3,1,0,0.0,0,159.1169986094311
5,2026-01-31,8,0,3,0,0,0.0,0,159.1169986094311
5,2026-02-01,5,0,4,0,1,73.2871555111624,0,134.16703547939778
5,2026-02-02,6,0,3,0,1,47.256454788068574,0,155.57208158073774
5,2026-02-03,3,0,3,0,0,0.0,0,120.54361029923098
5,2026-02-04,11,3,8,1,1,69.34337589900534,0,189.88698619823631
5,2026-02-05,4,1,3,0,1,38.6199242672332,0,228.5069104654695
5,2026-02-06,3,1,2,0,0,0.0,0,228.5069104654695
5,2026-02-07,5,3,4,0,0,0.0,0,228.5069104654695
5,2026-02-08,3,1,0,0,1,32.16192262290415,0,187.3816775772113
6,2025-12-26,9,1,4,1,0,0.0,0,0.0
6,2025-12-27,2,0,1,0,0,0.0,0,0.0
6,2025-12-28,5,1,2,0,0,0.0,0,0.0
6,2025-12-29,4,1,3,0,1,51.13889091881579,0,51.13889091881579
6,2025-12-30,8,1,5,0,0,0.0,0,51.13889091881579
6,2025-12-31,8,1,6,0,1,58.717134643027585,0,109.85602556184338
6,2026-01-01,4,0,1,0,0,0.0,0,109.85602556184338
6,2026-01-02,8,0,4,0,0,0.0,0,109.85602556184338
6,2026-01-03,14,7,5,1,0,0.0,0,109.85602556184338
6,2026-01-04,5,1,3,0,0,0.0,0,109.85602556184338
6,2026-01-05,3,0,2,0,0,0.0,0,58.717134643027585
6,2026-01-06,7,0,2,0,1,66.83247381009168,0,125.54960845311928
6,2026-01-07,3,0,3,0,0,0.0,0,66.83247381009168
6,2026-01-08,6,0,4,0,0,0.0,0,66.83247381009167
6,2026-01-09,9,3,4,0,0,0.0,0,66.83247381009167
6,2026-01-10,10,1,3,0,0,0.0,0,66.83247381009167
6,2026-01-11,5,2,5,0,1,83.12877114962086,0,149.96124495971253
6,2026-01-12,8,0,4,0,1,40.46899333246709,0,190.43023829217964
6,2026-01-13,6,1,2,1,1,48.073053000805565,0,171.6708174828935
6,2026-01-14,10,0,4,1,0,0.0,0,171.6708174828935
6,2026-01-15,5,1,3,0,0,0.0,0,171.6708174828935
6,2026-01-16,2,0,1,0,1,54.34463371583775,0,226.01545119873128
6,2026-01-17,6,0,5,1,0,0.0,0,226.01545119873128
6,2026-01-18,11,1,7,1,1,52.26330756617149,0,195.1499876152819
6,2026-01-19,5,1,3,0,0,0.0,0,154.68099428281482
6,2026-01-20,5,0,2,0,1,32.73505101108777,0,139.342992293097
6,2026-01-21,2,0,0,1,0,0.0,0,139.342992293097
6,2026-01-22,6,1,5,0,1,108.90748503665691,0,248.25047732975392
6,2026-01-23,6,1,3,0,0,0.0,0,193.90584361391615
6,2026-01-24,4,1,2,1,0,0.0,0,193.90584361391615
6,2026-01-25,10,3,3,1,2,183.99687920080075,0,325.63941524854545
6,2026-01-26,7,1,5,1,0,0.0,0,325.63941524854545
6,2026-01-27,1,1,1,0,0,0.0,0,292.9043642374577
6,2026-01-28,6,0,3,0,0,0.0,0,292.9043642374577
6,2026-01-29,6,2,2,1,0,0.0,0,183.99687920080075
6,2026-01-30,8,1,5,0,0,0.0,0,183.99687920080075
6,2026-01-31,6,0,6,0,0,0.0,0,183.99687920080075
6,2026-02-01,3,0,1,0,0,0.0,0,0.0
6,2026-02-02,6,3,4,0,0,0.0,0,0.0
6,2026-02-03,8,0,2,0,0,0.0,0,0.0
6,2026-02-04,8,1,3,0,0,0.0,0,0.0
6,2026-02-05,10,2,5,1,0,0.0,0,0.0
6,2026-02-06,10,1,3,0,2,76.34074746253143,0,76.34074746253143
6,2026-02-07,4,0,2,0,0,0.0,0,76.34074746253143
6,2026-02-08,7,0,5,0,0,0.0,0,76.34074746253143
7,2025-12-26,4,0,4,0,0,0.0,0,0.0
7,2025-12-27,3,0,3,0,0,0.0,0,0.0
7,2025-12-28,6,3,4,0,2,80.62829019402949,0,80.62829019402949
7,2025-12-29,6,3,3,0,0,0.0,0,80.62829019402949
7,2025-12-30,8,2,2,0,0,0.0,0,80.62829019402949
7,2025-12-31,3,1,2,0,0,0.0,0,80.62829019402949
7,2026-01-01,2,1,1,0,0,0.0,0,80.62829019402949
7,2026-01-02,3,2,1,0,0,0.0,0,80.62829019402949
7,2026-01-03,3,0,3,0,0,0.0,0,80.62829019402949
7,2026-01-04,8,2,5,0,0,0.0,0,0.0
7,2026-01-05,5,0,2,1,0,0.0,0,0.0
7,2026-01-06,6,1,3,0,0,0.0,0,0.0
7,2026-01-07,3,0,2,0,0,0.0,0,0.0
7,2026-01-08,3,1,1,0,1,109.25710572546431,0,109.25710572546431
7,2026-01-09,9,1,5,0,0,0.0,0,109.25710572546431
7,2026-01-10,7,1,3,0,0,0.0,0,109.25710572546431
7,2026-01-11,5,1,2,0,0,0.0,0,109.25710572546431
7,2026-01-12,7,3,4,0,0,0.0,0,109.25710572546431
7,2026-01-13,8,3,5,0,1,69.64137309267167,0,178.89847881813597
7,2026-01-14,3,2,1,1,0,0.0,0,178.89847881813597
7,2026-01-15,4,1,2,1,0,0.0,0,69.64137309267167
7,2026-01-16,5,3,3,0,0,0.0,0,69.64137309267167
7,2026-01-17,5,1,2,1,0,0.0,0,69.64137309267167
7,2026-01-18,5,2,2,1,2,211.5423719563709,0,281.1837450490426
7,2026-01-19,4,0,3,0,0,0.0,0,281.1837450490426
7,2026-01-20,1,0,1,0,1,58.28000006329887,0,269.8223720196698
7,2026-01-21,6,1,3,0,0,0.0,0,269.8223720196698
7,2026-01-22,6,1,2,0,1,47.290683101851286,0,317.1130551215211
7,2026-01-23,3,1,1,0,0,0.0,0,317.1130551215211
7,2026-01-24,5,1,2,0,0,0.0,0,317.1130551215211
7,2026-01-25,3,1,2,0,0,0.0,0,105.57068316515016
7,2026-01-26,4,1,3,0,0,0.0,0,105.57068316515016
7,2026-01-27,5,1,3,0,0,0.0,0,47.290683101851286
7,2026-01-28,5,2,3,1,0,0.0,0,47.290683101851286
7,2026-01-29,12,2,4,0,0,0.0,0,0.0
7,2026-01-30,4,2,3,1,0,0.0,0,0.0
7,2026-01-31,5,1,2,0,0,0.0,0,0.0
7,2026-02-01,8,4,4,2,0,0.0,0,0.0
7,2026-02-02,6,1,2,0,1,70.89209232082767,0,70.89209232082767
7,2026-02-03,2,0,2,0,0,0.0,0,70.89209232082767
7,2026-02-04,5,1,5,0,1,16.12006982511831,0,87.01216214594598
7,2026-02-05,7,0,5,0,1,51.328913311661566,0,138.34107545760753
7,2026-02-06,4,0,2,0,1,31.303958741976206,0,169.64503419958376
7,2026-02-07,6,2,3,0,1,52.26817311693844,0,221.91320731652218
7,2026-02-08,6,1,4,0,0,0.0,0,221.91320731652218
8,2025-12-26,6,3,1,1,1,22.958783713525303,0,22.958783713525303
8,2025-12-27,7,2,3,0,0,0.0,0,22.958783713525303
8,2025-12-28,2,0,2,0,0,0.0,0,22.958783713525303
8,2025-12-29,3,0,3,0,0,0.0,0,22.958783713525303
8,2025-12-30,5,0,4,0,0,0.0,0,22.958783713525303
8,2025-12-31,5,0,3,0,0,0.0,0,22.958783713525303
8,2026-01-01,6,1,5,0,0,0.0,0,22.958783713525303
8,2026-01-02,6,1,5,1,0,0.0,0,0.0
8,2026-01-03,4,1,3,0,0,0.0,0,0.0
8,2026-01-04,2,0,1,0,0,0.0,0,0.0
8,2026-01-05,5,0,3,1,0,0.0,0,0.0
8,2026-01-06,6,1,3,1,0,0.0,0,0.0
8,2026-01-07,6,1,4,0,1,66.08558940694019,0,66.08558940694019
8,2026-01-08,2,0,1,0,0,0.0,0,66.08558940694019
8,2026-01-09,5,1,3,0,0,0.0,0,66.08558940694019
8,2026-01-10,9,2,3,0,0,0.0,0,66.08558940694019
8,2026-01-11,6,2,4,1,0,0.0,0,66.08558940694019
8,2026-01-12,3,0,1,0,1,43.10980664934606,0,109.19539605628626
8,2026-01-13,6,3,4,0,0,0.0,0,109.19539605628626
8,2026-01-14,6,1,6,1,0,0.0,0,43.10980664934606
8,2026-01-15,4,0,3,0,0,0.0,0,43.10980664934606
8,2026-01-16,6,0,1,0,0,0.0,0,43.10980664934606
8,2026-01-17,7,1,3,1,1,68.91915032552686,0,112.02895697487293
8,2026-01-18,4,1,2,0,0,0.0,0,112.02895697487293
8,2026-01-19,6,0,3,0,2,80.03606234984017,0,148.95521267536702
8,2026-01-20,4,2,3,1,2,107.64199155175014,0,256.5972042271172
8,2026-01-21,7,1,5,0,1,40.02820875999327,0,296.62541298711045
8,2026-01-22,7,1,6,0,0,0.0,0,296.62541298711045
8,2026-01-23,10,3,7,1,2,67.07477014184194,0,363.7001831289524
8,2026-01-24,1,0,0,0,0,0.0,0,294.78103280342555
8,2026-01-25,7,1,6,0,0,0.0,0,294.78103280342555
8,2026-01-26,3,2,2,0,1,89.26903773978034,0,304.0140081933657
8,2026-01-27,9,3,6,0,1,37.217830784852936,0,233.58984742646848
8,2026-01-28,2,0,2,1,1,26.220076375669937,0,219.78171504214518
8,2026-01-29,3,0,2,0,0,0.0,0,219.78171504214518
8,2026-01-30,7,2,5,0,2,85.11168446457573,0,237.81862936487894
8,2026-01-31,4,1,4,1,0,0.0,0,237.81862936487894
8,2026-02-01,9,3,4,2,0,0.0,0,237.81862936487894
8,2026-02-02,11,2,5,0,1,25.52400757676309,0,174.0735992018617
8,2026-02-03,7,1,5,2,0,0.0,0,136.85576841700876
8,2026-02-04,6,0,6,0,0,0.0,0,110.63569204133881
8,2026-02-05,6,2,4,1,0,0.0,0,110.63569204133881
8,2026-02-06,6,4,2,0,0,0.0,0,25.52400757676309
8,2026-02-07,3,0,3,0,0,0.0,0,25.52400757676309
8,2026-02-08,5,1,3,0,2,20.863714568825934,0,46.387722145589024
9,2025-12-26,11,4,7,0,3,213.7449671072133,0,213.7449671072133
9,2025-12-27,3,0,2,0,0,0.0,0,213.7449671072133
9,2025-12-28,4,0,1,0,0,0.0,0,213.7449671072133
9,2025-12-29,3,0,1,0,0,0.0,0,213.7449671072133
9,2025-12-30,5,0,1,0,1,39.306012121758386,0,253.0509792289717
9,2025-12-31,6,1,4,2,1,48.68654003460966,0,301.73751926358136
9,2026-01-01,5,0,4,0,0,0.0,0,301.73751926358136
9,2026-01-02,14,0,8,1,0,0.0,0,87.99255215636805
9,2026-01-03,5,1,2,0,0,0.0,0,87.99255215636805
9,2026-01-04,2,0,2,0,0,0.0,0,87.99255215636805
9,2026-01-05,7,1,6,0,1,62.44029641980068,0,150.43284857616874
9,2026-01-06,3,3,2,0,0,0.0,0,111.12683645441035
9,2026-01-07,5,1,3,0,1,129.7983912635905,0,192.2386876833912
9,2026-01-08,1,0,0,0,0,0.0,0,192.2386876833912
9,2026-01-09,4,0,3,0,1,14.36406479432239,0,206.60275247771358
9,2026-01-10,9,3,6,0,0,0.0,0,206.60275247771358
9,2026-01-11,3,0,0,0,0,0.0,0,206.60275247771358
9,2026-01-12,4,2,1,0,0,0.0,0,144.1624560579129
9,2026-01-13,6,1,4,0,0,0.0,0,144.1624560579129
9,2026-01-14,9,0,8,1,1,25.858143708259593,0,40.222208502581985
9,2026-01-15,7,3,5,0,1,52.935689422355175,0,93.15789792493716
9,2026-01-16,5,1,5,1,0,0.0,0,78.79383313061477
9,2026-01-17,4,0,1,0,1,128.09218864197052,0,206.8860217725853
9,2026-01-18,5,1,4,0,0,0.0,0,206.88602177258528
9,2026-01-19,5,2,4,0,1,86.65283971711712,0,293.5388614897024
9,2026-01-20,10,1,5,0,1,155.14761542447687,0,448.68647691417925
9,2026-01-21,6,0,4,1,1,27.79763647732931,0,450.62596968324897
9,2026-01-22,4,0,3,0,2,24.808611842645657,0,422.49889210353945
9,2026-01-23,9,2,5,0,2,118.87675332619979,0,541.3756454297393
9,2026-01-24,4,0,3,0,1,81.1241784030806,0,494.4076351908493
9,2026-01-25,8,2,2,0,0,0.0,0,494.4076351908493
9,2026-01-26,2,1,1,0,1,38.9692573377864,0,446.7240528115186
9,2026-01-27,2,1,1,0,0,0.0,0,291.5764373870417
9,2026-01-28,6,0,2,1,0,0.0,0,263.7788009097124
9,2026-01-29,3,1,3,1,0,0.0,0,238.97018906706677
9,2026-01-30,5,0,4,0,1,38.874316778786664,0,158.96775251965363
9,2026-01-31,7,0,3,0,1,74.66749542079745,0,152.51106953737047
9,2026-02-01,2,0,1,0,0,0.0,0,152.51106953737047
9,2026-02-02,7,1,5,0,0,0.0,0,113.54181219958406
9,2026-02-03,3,0,2,0,0,0.0,0,113.54181219958406
9,2026-02-04,6,1,4,0,0,0.0,0,113.54181219958406
9,2026-02-05,6,1,3,0,0,0.0,0,113.54181219958406
9,2026-02-06,6,1,4,0,1,25.796744066404198,0,100.4642394872016
9,2026-02-07,11,1,9,0,1,60.95828949155098,0,86.75503355795512
9,2026-02-08,3,0,1,1,1,54.30650552552182,0,141.06153908347693
10,2025-12-26,6,0,4,1,0,0.0,0,0.0
10,2025-12-27,3,0,2,0,0,0.0,0,0.0
10,2025-12-28,3,2,1,0,2,83.7171749674805,0,83.7171749674805
10,2025-12-29,6,0,4,0,0,0.0,0,83.7171749674805
10,2025-12-30,8,1,5,0,2,123.39422987969736,0,207.11140484717788
